id,data_provider,country,product_category,product_category_id,brand,year_of_manufacture,product_age,repair_status,repair_barrier_if_end_of_life,event_date,problem
rcint_27788,Repair Café International,NLD,Printer/scanner,25,Unknown,,,Repairable,,2020-01-11,Printkop uitgedroogd. Doet niets. Printkop vervangen.
rcint_26857,Repair Café International,NLD,Games console,38,Unknown,,,End of life,,2019-12-14,HDMI uitgang defect. HDMI doet niets.
rcint_26847,Repair Café International,NLD,Battery/charger/adapter,2,Python,,,End of life,,2019-12-14,Accu overleden. Laadt niet meer op.
rcint_27998,Repair Café International,NLD,PC accessory,22,Unknown,,,End of life,,2020-01-14,lege batterij? doet niks.
rcint_26624,Repair Café International,GBR,Mobile,19,Apple,2016,3,Fixed,,2019-12-07,Screen damaged. Replaced Screen for Customer.
rcint_26702,Repair Café International,NLD,Mobile,19,Apple,2016,3,End of life,,2019-12-12,scherm defect. gaat niet aan en loopt vast.
rcint_21451,Repair Café International,NLD,Tablet,30,Apple,,,End of life,,2019-09-13,gaat niet aan.
rcint_22757,Repair Café International,NLD,Tablet,30,Apple,2014,5,Fixed,,2019-10-05,reset nodig. komt er niet meer in. harde reset.
rcint_21730,Repair Café International,GBR,Mobile,19,Motorola,,,End of life,,2019-09-14,Irreparable. Does not work ocassionally switches on.
rcint_27125,Repair Café International,NLD,Flat screen,8,MT Logic,2005,14,End of life,,2019-12-28,onbekend. geen geluid.
rcint_27047,Repair Café International,NLD,Tablet,30,Christopeit,,,Fixed,,2019-12-20,"draadje los, schoongemaakt. batterijveren verroest en maakt vals kontakt."
rcint_25585,Repair Café International,GBR,TV and gaming-related accessories,33,Philips,,,End of life,,2019-11-23,Does not work.
rcint_21998,Repair Café International,NLD,Flat screen,8,Philips,,,Repairable,,2019-09-25,
rcint_25383,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,2000,19,End of life,,2019-11-23,Aandrukrol versleten. Geen beeld meer.
rcint_20682,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,1995,24,Fixed,,2019-08-24,Koppen vuil. Loopt niet goed meer. Gereinigd.
rcint_23200,Repair Café International,NLD,Flat screen,8,Philips,,,End of life,,2019-10-12,"Bij aanzetten brandt rood lampje, geen beeld."
rcint_19426,Repair Café International,DEU,Flat screen,8,Philips,,,End of life,,2019-06-22,"Netzteil fährt kurz hoch, schaltet aber sofort wieder ab. Schaltet nicht ein. Stand-by LED leuchtet."
rcint_25324,Repair Café International,NLD,Flat screen,8,Philips,,,Fixed,,2019-11-21,elco's laagspanningsvoeding bol. geen beeld. 2 elco's vervangen.
rcint_21963,Repair Café International,NLD,Flat screen,8,Philips,,,End of life,,2019-09-25,. aan/uit knop doet het niet.
rcint_27429,Repair Café International,NLD,Flat screen,8,Philips,2013,7,Repairable,,2020-01-04,"Geen; niet veel gezocht. Gaat niet aan, geen beeld. Advies: ga naar Corona."
rcint_25096,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,2009,10,Fixed,,2019-11-15,lege batterij. werkt niet. nieuwe batterij.
rcint_20121,Repair Café International,NLD,Flat screen,8,Philips,,,Fixed,,2019-07-18,snoer. draadbreuk. snoerreparatie.
rcint_24274,Repair Café International,NLD,Flat screen,8,Philips,2006,13,Repairable,,2019-11-02,"2 condensatoren defect. condensatoren verwijderd, nieuwe kopen."
rcint_26028,Repair Café International,FRA,TV and gaming-related accessories,33,Philips,2015,4,End of life,,2019-11-30,Ne sort plus de son.
rcint_22528,Repair Café International,NLD,Mobile,19,Philips,2009,10,Fixed,,2019-10-04,Onbekend. Onbekend. De pin in de lader teruggedrukt.
rcint_6942,Repair Café International,GBR,TV and gaming-related accessories,33,Philips,,,End of life,,2018-05-05,faults to play tapes.
rcint_22208,Repair Café International,NLD,Flat screen,8,Philips,2014,5,End of life,,2019-09-28,Gaat niet aan/Geen stroom.
rcint_20453,Repair Café International,NLD,Flat screen,8,Philips,2009,10,Fixed,,2019-08-03,schakelaar defect. aan/uitknop werkt niet goed. gemaakt met ducktape.
rcint_24445,Repair Café International,NLD,Flat screen,8,Philips,,,Fixed,,2019-11-02,Snoer gebroken bij apparaat. Kabeltje los in apparaat. Snoer ingekort.
rcint_21460,Repair Café International,NLD,Flat screen,8,Philips,,,Fixed,,2019-09-13,"geen, doet het. volumeknop."
rcint_25394,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,,,Repairable,,2019-11-23,Doet niks meer. Condensator bestellen 47 uF / 16V.
rcint_22535,Repair Café International,NLD,Flat screen,8,Philips,2014,5,Fixed,,2019-10-04,Contactprobleem. Piept als computer uit staat en herkent signaal (input) niet. schoongemaakt en contact hersteld.
rcint_23720,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,2008,11,End of life,,2019-10-26,Eric. DVD-lade gaat niet meer open.
rcint_26457,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,1999,20,End of life,,2019-12-07,onderdeel stuk.
rcint_27458,Repair Café International,NLD,Flat screen,8,Unknown,,,End of life,,2020-01-04,geen. kan geen kanalen kiezen.
rcint_27978,Repair Café International,NLD,Tablet,30,Samsung,2015,5,Fixed,,2020-01-13,"besturingssysteem opnieuw geinstaleerd, cache geleegd. werkt niet."
rcint_27149,Repair Café International,NLD,Tablet,30,Apple,,,Fixed,,2019-12-28,plugje van oortjes afgebroken en vast in apparaat. zie tips.
rcint_26097,Repair Café International,NLD,Tablet,30,Apple,,,Fixed,,2019-12-05,netwerk en setting. geen email. setting aangepast.
rcint_9934,Repair Café International,NLD,Flat screen,8,Philips,2003,15,End of life,,2018-10-04,gaat niet aan.
rcint_6162,Repair Café International,NLD,Battery/charger/adapter,2,Philips,,,Fixed,,2018-04-07,werkt niet. apparaat verkeerd gebruikt (nl voor batterijen)
rcint_10719,Repair Café International,NLD,Flat screen,8,Philips,2010,8,End of life,,2018-10-27,Transformator van de TL-achtergrond geeft doorslag. Tv geeft knetterend geluid.
rcint_12663,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,1997,21,End of life,,2018-12-22,Videospeler doet niets meer.
rcint_4531,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,1990,28,Fixed,,2018-01-20,Videoband loopt vast. Zonder deksel werkt ie wel.
rcint_475,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,2013,4,End of life,,2017-03-04,Voeding defect. Doet het niet.
rcint_14697,Repair Café International,NLD,Flat screen,8,Philips,,,End of life,,2019-02-15,geen beeld.
rcint_8721,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,,,Fixed,,2018-08-25,"Deed niets. Tv stond op externe poort, maar moest op hdmi."
rcint_13743,Repair Café International,NLD,Flat screen,8,Philips,2013,6,End of life,,2019-01-26,Main board (PCB) defect. Doet niets meer. Na het insteken in stopcontact gaat na 5 minuten de standby led knipperen.
rcint_4607,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,1990,28,End of life,,2018-01-26,Stroomgedeelte. Voeding?
rcint_1613,Repair Café International,NLD,Flat screen,8,Philips,,,End of life,,2017-07-01,TV ontvanger werkt niet meer.
rcint_9556,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,1995,23,Fixed,,2018-09-22,"Overbrengingsmechanisme dat de cassette moet pakken, is een beetje kromgebogen. Snoer is afgeknipt + apparaat pakt cassette niet altijd. Nieuw snoer bevestigd + overbrengingsmechanisme rechtgebogen."
rcint_12559,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,2013,5,End of life,,2018-12-11,Lade is defect. Lade gaat niet open.
rcint_11181,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,1980,38,End of life,,2018-11-03,Videoband zit vast.
rcint_5566,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,2014,4,End of life,,2018-03-03,"3 uitgangen luidspreker werken niet. geen idee,"
rcint_10689,Repair Café International,NLD,Flat screen,8,Philips,2013,5,End of life,,2018-10-26,"Waterschade, beyond repair. Geel beeld, vage strepen. Water in TV gekomen."
rcint_9331,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,2011,7,Repairable,,2018-09-08,"CD la. tijdelijk dikker snoer ingezet, moet vervangen worden door het juiste snoer."
rcint_6768,Repair Café International,NLD,Flat screen,8,Philips,2005,13,Fixed,,2018-05-05,start langzaam op. voeding stuk. 2 elco's vervangen.
rcint_11329,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,2011,7,Repairable,,2018-11-10,scherm wordt donker op netstroom en wifi zwak signaal. la DVD. energie beheer aangepast waardoor scherm niet meer donker wordt en aangeraden usb wifi adapter te kopen.
rcint_183,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,2000,17,Fixed,,2017-02-04,klepje. alles weer gangbaar gemaakt.
rcint_13709,Repair Café International,NLD,Battery/charger/adapter,2,Philips,,,End of life,,2019-01-26,laadt niet op.
rcint_401,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,,,Fixed,,2017-03-04,werkt niet. motor autofocus. te oude videobanden gebruikt.
rcint_1584,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,1990,27,Repairable,,2017-07-01,Band zit klem. In september terugkomen voor vervangen onderdeel.
rcint_11342,Repair Café International,NLD,Flat screen,8,Philips,2011,7,Repairable,,2018-11-10,weigert soms. contacten solderen en snoer vervangen.
rcint_12965,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,2001,18,Fixed,,2019-01-05,banden worden eruit gegooid. mechanisch fouten hersteld.
rcint_2212,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,2007,10,Fixed,,2017-09-09,DVDstation defect. DVD station. DVD station aandrukken en dan werkt het. Oplossing: lens schoonmaken en de motor waar de DVD op rust schoonmaken.
rcint_15203,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,,,End of life,,2019-03-02,DVD speler krijgt geen aansturing vanuit het systeem. DVD lade gaat niet open.
rcint_3844,Repair Café International,NLD,Flat screen,8,Philips,,,End of life,,2017-12-09,stuurelektronica/printplaat defect?
rcint_13077,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,2010,9,Fixed,,2019-01-05,Vuil in de speler? Lade gaat niet open. Werkte bij aankomst.
rcint_14674,Repair Café International,NLD,Flat screen,8,Philips,2013,6,End of life,,2019-02-15,defecte condensator. start niet op.
rcint_338,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,1995,22,End of life,,2017-02-16,Band loopt vast. Onbekend.
rcint_2078,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,2007,10,Repairable,,2017-09-02,Werkt niet volgens de regels. Onbekend. Volgende maand terugkomen.
rcint_13027,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,1999,20,Fixed,,2019-01-05,batterijen zaten los. werkt niet goed / contact batterijen? contacten batterijvak afgesteld.
rcint_4354,Repair Café International,NLD,Flat screen,8,Philips,2013,5,End of life,,2018-01-13,geen beeld. netvoeding?
rcint_14529,Repair Café International,NLD,Flat screen,8,Philips,,,End of life,,2019-02-09,Printplaat defect. Stopta na 'pats'
rcint_12461,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,,,Repairable,,2018-12-08,tandwiel kapot. banden niet goed te plaatsen. lijm in mechanisme laten lopen.
rcint_76382,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,,,Fixed,,2017-03-04,werkt niet. te oude videobanden gebruikt.
rcint_4036,Repair Café International,NLD,Flat screen,8,Philips,2009,9,End of life,,2018-01-06,Strepen op het beeldscherm.
rcint_6353,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,,,Fixed,,2018-04-07,"Geen spanning/lichtje bij aan/uit knop, plotseling. Videoband zit er nog in. Tweede, beetje verborgen, aan/uit knop. Geen reparatie; met indrukken van extra aan- en uitknop was het probleem verholpen."
rcint_11288,Repair Café International,NLD,Battery/charger/adapter,2,Philips,2000,18,Fixed,,2018-11-08,snoerbreuk. opnieuw gemonteerd.
rcint_1461,Repair Café International,NLD,Flat screen,8,Philips,,,End of life,,2017-06-16,aan- en uitknop werkt niet. IR bediening defect.
rcint_7201,Repair Café International,NLD,Flat screen,8,Philips,,,Repairable,,2018-05-24,"geeft geen geluid. TV geeft geluid, volumeknop afstandbediening defect, schoonmaken hielp niet."
rcint_18422,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,1985,34,End of life,,2019-05-25,Vhs video kop waarschijnlijk defect. Schakelaar van het toetsenbord doet het niet en veertje van de afstandbediening zit los.
rcint_5759,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,,,Fixed,,2018-03-15,totaal nagelopen.
rcint_10924,Repair Café International,NLD,Flat screen,8,Philips,,,End of life,,2018-11-02,schakelt direkt weer uit.
rcint_6115,Repair Café International,NLD,Flat screen,8,Philips,2011,7,End of life,,2018-04-05,verticale streep op het beeld.
rcint_5597,Repair Café International,NLD,Mobile,19,Philips,2015,3,Fixed,,2018-03-03,Slecht contact bij toetsen. Toets contacten schoon gemaakt.
rcint_4616,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,1995,23,Fixed,,2018-01-26,Schuifje niet te openen. Onbekend. Gerepareerd met duc-tape.
rcint_6110,Repair Café International,NLD,Flat screen,8,Philips,2008,10,Repairable,,2018-04-05,"geen beeld wel geluid. condensator uitgesoldeerd, volgende week nieuwe plaatsen."
rcint_2590,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,1992,25,End of life,,2017-10-07,Werkt niet volgens de regels.
rcint_14793,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,2004,15,End of life,,2019-02-22,Waarschijnlijk stoornis in electronica. Band speelt niet af.
rcint_9294,Repair Café International,NLD,Flat screen,8,Philips,,,Repairable,,2018-09-08,gaat na 1 minuut uit. in overleg niet gerepareerd.
rcint_3633,Repair Café International,NLD,Flat screen,8,Philips,2012,5,Repairable,,2017-12-02,"geen licht, gaat niet aan. T-module moet vervangen worden."
rcint_774,Repair Café International,NLD,Flat screen,8,Philips,2007,10,Fixed,,2017-04-15,"schakelt niet meer in. Snoer/schakelaar. netsnoer vervangen, breuk in ader, schoongemaakt en getest."
rcint_14955,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,2004,15,End of life,,2019-02-23,gaat niet aan.
rcint_5506,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,2012,6,Fixed,,2018-03-03,Krijgt geen beeld. Slijtage?? Tandwiel gelijmd.
rcint_15101,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,2000,19,Repairable,,2019-03-01,geen. in- en uitwerpen van videoband werkt niet meer. doorverwezen naar specialist in Amsterdam Zuid (via André Bosse)
rcint_14289,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,,,Fixed,,2019-02-02,Banden beschadigd bij uitwerpen. Stand-indicatie schakelaar schoongemaakt.
rcint_10723,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,1990,28,Fixed,,2018-10-27,voeding?
rcint_14204,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,2001,18,End of life,,2019-02-02,tandwieltje van loopwerk is gescheurd. videoband komt er niet uit.
rcint_15133,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,,,End of life,,2019-03-02,lade mechanische detector defect. video contact werkt niet.
rcint_15742,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,2001,18,End of life,,2019-03-14,transport defect. band wordt niet uitgeworpen.
rcint_17560,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,2009,10,Repairable,,2019-05-03,Defecte Transformator op Power Unit. doet het niet meer. Onderdeel aanschaffen en volgende keer laten vervangen.
